smiles,total_score,Tanimoto ROCS sim,ADV,PostDock Tanimoto ROCS sim,raw_ADV,valid
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCN(CCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)C(=O)OC(C)(C)C)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9402132,0.23726152,0.9451113,0.93531513,-9.944,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCN(CCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)C(C)=O)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.97647387,0.3658568,0.98384064,0.9691071,-12.138,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCNC(=[100N][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)OC)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98160154,0.23185836,0.99645627,0.9667468,-14.796,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCNC(=O)COCC(=O)NCCOCCOCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.46283168,0.24616466,0.92566335,0.0,-9.381,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.969489,0.22194272,0.9985707,0.94040734,-16.377,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCNC(=O)c3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9400484,0.26944193,0.9717319,0.9083649,-11.145,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCNC(N)=NC(=O)C[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98700863,0.20260587,0.99293,0.98108727,-13.59,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.96955144,0.22829463,0.99860555,0.94049734,-16.42,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOCC(=O)N3CCC([100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98451877,0.28433052,0.99033326,0.97870433,-13.042,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOCCCCOCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.21999584,0.24143945,0.43999168,0.0,-4.581,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOCCCCOc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.0013444686,0.23053704,0.0026889371,0.0,5.277,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOCCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.97054553,0.31325415,0.97389275,0.9671983,-11.287,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.92757475,0.15119036,0.970207,0.8849426,-11.051,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOCCOCCOCC([100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)C(C)(C)C)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.11202276,0.2578342,0.22404552,0.0,-2.842,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOCCOCCOCCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.8481851,0.21514362,0.8415691,0.8548011,-7.901,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49690962,0.21564414,0.0004171755,0.99340206,8.518,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOCCOc3cccc(C[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9760872,0.20775883,0.97405326,0.9781211,-11.298,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(C(=O)NCCOCCOCCOCCOCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.10165393,0.20051698,0.079948805,0.123359054,-0.756,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(C(=O)NCc4ccc(C[100N](C(C)COC(C)(C)C)[100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.821483,0.28928685,0.8799267,0.7630394,-8.46,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(CC(=O)Nc4cccc(C[100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)c4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.87804997,0.20196293,0.8582946,0.89780533,-8.129,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(CC(=O)Nc4cccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)c4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.97664666,0.22475076,0.9880524,0.9652409,-12.67,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(CC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c(C)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.90997386,0.2906108,0.9558297,0.86411804,-10.341,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(CC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.026620107,0.0,0.053240214,0.0,0.0,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(CCOCCOCC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.89119196,0.24065906,0.89796287,0.884421,-8.778,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(CNC(=O)C4C=CC[100N]4[100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.92304796,0.25057182,0.93980795,0.90628797,-9.774,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(CNC(=O)C4CC(c5ccccc5)C[100N]4[100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.5747311,0.25722098,0.79831475,0.3511474,-7.39,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(CNC(=O)COCC(=O)[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.87024844,0.22359292,0.9032184,0.8372784,-8.88,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(C[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.47858542,0.23750778,0.95717084,0.0,-10.397,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(CNC(=O)OCC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.78746164,0.2642933,0.81141996,0.7635034,-7.535,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(C[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.96196234,0.1480213,0.9864996,0.937425,-12.455,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(COC(=O)Nc4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.4966069,0.2507115,1.392355e-08,0.9932138,26.425,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(COCCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.562141,0.12746693,0.6212967,0.5029853,-5.86,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(Cn4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)c4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.6735338,0.19350831,0.81716484,0.5299027,-7.601,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98551404,0.25245377,0.99282414,0.978204,-13.564,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3OC)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98563945,0.31157768,0.9915845,0.9796944,-13.285,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(NC(=O)c4ccccc4[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.0014695748,0.260862,0.0029391495,0.0,5.122,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(NCCCCCCNCCOc4cccc(C[100O][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)c4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,1.6031346e-09,0.28622627,3.2062693e-09,0.0,28.976,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc(OCCCOCCCCOCCCOCC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.5137898,0.23248939,0.6795695,0.34801003,-6.306,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccc4cccc(C[100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)c4c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.48377648,0.193733,0.96755296,0.0,-10.898,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3cccc(C(=O)[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9821055,0.22405761,0.9928976,0.9713133,-13.582,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3cccc(C(=O)NCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.8940902,0.24440433,0.89442873,0.89375156,-8.712,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9888004,0.19590242,0.99292594,0.9846748,-13.589,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3cccc(OCCCCOCCCO[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.94275874,0.22027074,0.9395796,0.9459379,-9.767,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3cccc(OCCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.8860816,0.16968913,0.9299423,0.84222084,-9.492,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3cccc(OCCCOCCCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.1849006,0.24125592,0.029150885,0.34065032,1.09,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3cccc(OCCNC(=O)C[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9833944,0.21282694,0.98267555,0.9841133,-12.015,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3cccc(OCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9026527,0.2221847,0.94366014,0.8616452,-9.896,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3cccc(OCCNC(C(=O)N[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)C(C)(C)C)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.7575225,0.21432762,0.8812583,0.63378674,-8.482,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccccc3NC(=O)CCCOCCCc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.026620107,0.0,0.053240214,0.0,0.0,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccccc3[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9541817,0.21733427,0.97195244,0.93641096,-11.159,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCOc3ccccc3OCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.00017816207,0.2055458,0.00035632413,0.0,8.792,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCCn3ccc4cc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)ccc43)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9726346,0.31090644,0.99170846,0.95356077,-13.311,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCN3CCN(CC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.95293117,0.23309334,0.97759175,0.92827064,-11.559,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCNC(=O)[100CH2][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98052776,0.21935388,0.9985391,0.96251637,-16.339,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCNC(=O)COCC(=O)NCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.14806756,0.26224384,0.0010915049,0.29504362,6.846,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCNC(=O)COCCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.38494638,0.2595362,0.76989275,0.0,-7.098,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCNC(=O)COCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98440063,0.1891751,0.98692226,0.98187906,-12.511,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCNC(=O)Cc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.93885535,0.25469443,0.97019035,0.90752035,-11.05,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49916393,0.18636155,0.99832785,0.0,-16.104,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.4991749,0.20861343,0.9983498,0.0,-16.127,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCC(=O)NCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.86358905,0.20880501,0.8852352,0.8419429,-8.549,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCCCOCCCCc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.25225642,0.29713094,0.50446117,5.166974e-05,-5.031,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98613226,0.20763643,0.9892219,0.9830426,-12.851,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9841051,0.2489081,0.98707736,0.9811328,-12.532,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98582935,0.21073073,0.98465264,0.9870061,-12.229,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.97943723,0.22181977,0.9767573,0.9821172,-11.494,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.97651833,0.23871788,0.98000246,0.9730342,-11.761,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98336434,0.13253054,0.99408543,0.9726432,-13.902,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98463875,0.19113585,0.99273336,0.97654414,-13.542,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9862006,0.19203055,0.98515755,0.98724365,-12.288,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCC3CCN(CC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.026620107,0.0,0.053240214,0.0,0.0,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.5904956,0.23069695,0.5083461,0.67264503,-5.058,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCCOCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49667576,0.2766979,7.816278e-11,0.9933515,35.428,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCCOCCCOCCOCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.061991706,0.26988357,0.025243307,0.09874011,1.347,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.966818,0.24442682,0.9601138,0.9735221,-10.526,1
